,A0_ID_flood_wave_shape,A1_Bmax,A1_Brate,A1_pfail,A2_Bmax,A2_Brate,A2_pfail,A3_Bmax,A3_Brate,A3_pfail,A4_Bmax,A4_Brate,A4_pfail,A5_Bmax,A5_Brate,A5_pfail,discount_rate_0,discount_rate_1,discount_rate_2,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,scenario,policy,model,A1_Expected_Annual_Damage,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
30275,13,174.0409944790924,1.0,0.4831051704405267,56.13408589076132,1.0,0.5343505479171422,278.880953119698,1.0,0.7983288655932171,179.4657378514148,1.5,0.0552401876626903,154.64577876499706,10.0,0.8638355814470239,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30275,Base Case,dikesnet,236756884.68763185,0.2132949851476415,31429761.36099238,0.037961771129844,0.0,0.0,100086974.3226699,0.0538047211108574,0.0,0.0,0.0,368273620.3712941,0.305061477388343
65476,130,80.04213554089225,1.5,0.5122619977458609,249.2147370940488,10.0,0.6912755910642735,302.14555198024647,1.0,0.805506265730964,159.8539496677539,10.0,0.0806158200719039,325.29586687205204,1.5,0.0079494061240212,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65476,Base Case,dikesnet,162386875.1776929,0.1251740477556642,13309122.999572376,0.014019745460492,15402664.325954776,0.0307013676131021,100036177.47866143,0.0474183970893878,881975141.4590821,0.7846632382566758,0.0,1173109981.4409635,1.001976796175322
14104,42,200.17377214719207,1.5,0.9805590606183076,303.66240858213934,1.5,0.1535345648000444,238.71201533462315,1.0,0.2940157680193345,31.894465746726222,1.5,0.0698782623000484,65.06811192379938,1.5,0.2653219858996026,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14104,Base Case,dikesnet,0.0,0.0,443161363.62728286,0.3722703758890811,274728557.83076906,0.4451970432955948,99941405.58914798,0.036934917428292,0.0,0.0,0.0,817831327.0472,0.8544023366129678
29308,104,219.3411494674223,10.0,0.3830544689904073,294.680817987238,1.0,0.7355430926093284,297.78132780979894,1.5,0.4431177549863735,169.7433080920774,10.0,0.0804848667676445,89.38791828318998,1.0,0.2622493687789007,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29308,Base Case,dikesnet,1519007362.5025036,1.1161598139687443,0.0,0.0,0.0,0.0,99844005.06051444,0.0441853961242064,0.0,0.0,0.0,1618851367.563018,1.160345210092951
80784,109,159.821562844025,1.5,0.9733122616493896,152.35519720382274,10.0,0.4949515281721333,109.61870428279678,1.5,0.5150054729997953,241.63918263687648,1.5,0.0593695328714094,336.0095155272407,10.0,0.869955471977373,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80784,Base Case,dikesnet,0.0,0.0,72153169.03228119,0.0940383587592646,112757471.7732065,0.2778627370280587,99843260.07678448,0.0585623971552915,0.0,0.0,0.0,284753900.8822722,0.4304634929426149
25868,112,174.96855608720796,1.5,0.7982518903693159,263.38187533428834,10.0,0.3232833764467203,237.06514603979383,10.0,0.7144884639663891,158.07752145616476,1.5,0.0881732098301625,107.96273530992973,1.0,0.650323472235341,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25868,Base Case,dikesnet,5380820.988302486,0.0058674741351423,111464847.0202983,0.1540915121082247,0.0,0.0,99826944.68429597,0.0638221301062879,0.0,0.0,0.0,216672612.69289675,0.223781116349655
75460,51,196.5163327982288,10.0,0.456836127274672,155.96916710970578,10.0,0.6567489249467718,35.58893352002753,10.0,0.9354531142944928,124.01494336977484,1.0,0.0459436855382343,227.02095394791172,10.0,0.4036113451849568,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75460,Base Case,dikesnet,269472716.7625406,0.2086808635204919,4167569.3280446255,0.0044165985589151,0.0,0.0,99787425.85149457,0.0440025463364655,0.0,0.0,0.0,373427711.9420798,0.2571000084158726
12049,19,159.53494657467044,1.5,0.4033009863424329,155.43700513540273,1.0,0.2493864710796665,189.2371404230416,1.5,0.5171122754796095,220.73817052312225,1.0,0.0644721106110336,329.80469523539045,1.0,0.286580294190727,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049,Base Case,dikesnet,946080888.4629408,0.8267409792762839,93239183.22301169,0.1072851549967927,0.0,0.0,99719873.99079923,0.0535165403133166,0.0,0.0,0.0,1139039945.676752,0.9875426745863932
82214,91,222.6068071637244,10.0,0.6433360973654914,160.93051394019903,1.5,0.1240093915650713,125.0646959843772,10.0,0.5222773914104445,108.93737420154469,10.0,0.0544239366337389,289.578022514383,1.0,0.2341988209793818,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82214,Base Case,dikesnet,74424612.97410955,0.0601689162697312,508774358.4084869,0.5045280036353783,0.0,0.0,99622341.15041202,0.0416132508467017,0.0,0.0,0.0,682821312.5330083,0.6063101707518113
72507,5,201.3544401176224,10.0,0.5375702147732263,88.08018976147738,1.5,0.2687798993622752,309.6866802398027,1.5,0.294060158033144,233.52428285540643,10.0,0.0908252076746684,265.4966879268602,10.0,0.0397475165767712,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72507,Base Case,dikesnet,174906977.68616465,0.1284561039749316,201763040.67995244,0.1908730804895393,564671444.0835956,1.014688111686751,99551278.8625702,0.0439098606102378,707589239.1956389,0.6135101190574533,0.0,1748481980.5079217,1.9914372758189127
23744,84,48.63263839727142,1.5,0.754945712813198,338.5333584064651,1.0,0.7343665919553195,297.56045798595096,1.5,0.5695867922944718,45.54548524034356,1.0,0.0899914434623691,37.85070723289972,1.5,0.2218310476671773,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23744,Base Case,dikesnet,11429588.711449737,0.0098920429942938,19847136.75749244,0.0230933068953172,90169757.35001212,0.1932105667732923,99531095.71146436,0.0523979972287157,191297601.8438301,0.2007142060862606,0.0,412275180.3742488,0.4793081199778797
8862,111,215.36436610079207,1.5,0.9445292810830423,273.3932468191535,10.0,0.999195480604559,207.94849438381007,10.0,0.7375426264768136,266.37699267625044,1.5,0.0571844602137339,35.00593154450199,10.0,0.8053643476605707,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8862,Base Case,dikesnet,0.0,0.0,0.0,0.0,44727378.55691245,0.1060437448808934,99519350.33519524,0.0538527496049904,0.0,0.0,0.0,144246728.8921077,0.1598964944858839
61207,38,194.24733199963129,1.0,0.3813544371321519,85.37139299876975,1.0,0.8381551264721453,54.1367325476344,1.5,0.4803001783867199,249.9444302562976,1.0,0.0224444441455067,81.49740511629761,10.0,0.6989966308365347,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61207,Base Case,dikesnet,933737065.6214728,0.8134736607514474,0.0,0.0,491579.2100799702,0.0011238255274137,99484603.87588978,0.0465523023622579,0.0,0.0,0.0,1033713248.7074426,0.8611497886411191
26341,20,319.7995639146622,1.5,0.3708093660139347,320.1087359023113,1.5,0.3282403030705956,123.76920605548884,1.0,0.6321162531475442,86.22099384985603,1.5,0.0775572985704428,254.95659596634144,1.5,0.7024290150064002,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26341,Base Case,dikesnet,1928016744.0566328,1.1067625339042075,9544790.209891943,0.0074090730590989,0.0,0.0,99478155.7711536,0.0332046236806767,0.0,0.0,0.0,2037039690.037679,1.1473762306439832
1917,108,270.8742723419362,1.5,0.5035302982096284,248.0613373937724,10.0,0.7095491418966917,145.9783702333811,1.5,0.2536485587731452,315.5674261785954,1.5,0.0887533987248446,339.18296073410846,10.0,0.8900489888754989,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917,Base Case,dikesnet,240363833.02205315,0.1490461416197776,2208405.65857807,0.0018599726795563,940064929.424408,1.4342959027903084,99467277.4679116,0.0366596405312844,0.0,0.0,0.0,1282104445.5729508,1.6218616576209268
97062,89,234.7138926946369,1.5,0.5496745951472467,188.14280919459068,10.0,0.1330534123120116,287.5133028441873,1.0,0.2960007933342116,183.3727609017152,1.5,0.0629417096861434,60.51439857822328,1.5,0.2190783777935063,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97062,Base Case,dikesnet,174594010.9653166,0.1309645950260919,535248331.40634656,0.4989526401918576,277850779.80705583,0.5010682117749325,99463497.67431173,0.0415407934728659,0.0,0.0,0.0,1087156619.8530307,1.1725262404657482
27039,122,37.48551113076008,10.0,0.3888340273868141,234.3440584132992,10.0,0.9131984791778044,58.36002884080936,1.5,0.8568559944390343,74.97880209444307,1.0,0.0821529193700408,97.27925135439106,10.0,0.9961702943625595,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27039,Base Case,dikesnet,1159057816.2024796,0.8105724697474248,336122.8830197053,0.0003416152121628,16316330.437410433,0.0309742208822884,99435490.58485857,0.0441415510767205,0.0,0.0,0.0,1275145760.1077683,0.8860298569185966
10408,20,156.42674543353343,10.0,0.9503876534320416,101.41314554735663,1.5,0.1694321951682425,253.7636204466068,1.5,0.3353964780599796,147.14634598692135,1.0,0.0150470365554391,190.28202421001885,1.0,0.1726114493160743,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10408,Base Case,dikesnet,0.0,0.0,281551748.4205896,0.37397144216561,165555057.38692397,0.4254538105969069,99426129.3801438,0.0566923983496868,0.0,0.0,0.0,546532935.1876574,0.8561176511122037
18005,32,67.20967639277171,10.0,0.8923905851537607,104.48433654721327,1.5,0.2371494073715391,137.19365696536212,1.5,0.3323532025617632,158.9436243396747,1.0,0.0553014996867802,103.87041923426165,1.5,0.2428479198685743,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18005,Base Case,dikesnet,0.0,0.0,235095428.3044772,0.2758372147601039,317580557.9485152,0.7106257148030822,99404001.25993572,0.0532957289278378,0.0,0.0,0.0,652079987.512928,1.039758658491024
73764,22,243.50365041680692,10.0,0.5965799386036059,130.37569142950537,10.0,0.1925146169548889,41.97902618126282,1.0,0.8540885907366609,242.15174729428168,1.5,0.0586773414427631,314.11038289609525,1.0,0.2396519618835535,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73764,Base Case,dikesnet,64255347.39501716,0.0581108892106505,330183405.133368,0.371720867119035,0.0,0.0,99389071.02293123,0.0514829903748031,0.0,0.0,0.0,493827823.5513164,0.4813147467044887
40663,78,35.49999938391916,1.0,0.4133469378774447,238.8638936980676,1.0,0.4110551510716284,278.1904880896417,1.0,0.6001101051789759,49.88380411954272,1.5,0.07224331934867,101.22114397992634,10.0,0.547545108191306,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40663,Base Case,dikesnet,651062611.6296713,0.6127209682540298,70888379.45317546,0.0908230191084105,0.0,0.0,99301955.95845984,0.0579685382619969,0.0,0.0,0.0,821252947.0413066,0.7615125256244372
51971,66,291.770136070552,1.5,0.550683749319592,32.74361595688112,1.5,0.297651245817034,107.05487147190044,10.0,0.5686279105548918,270.54525334984527,10.0,0.0850990854937279,147.33402427692522,1.5,0.4643918728284548,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51971,Base Case,dikesnet,98231795.0690085,0.0780412201158681,144104146.006503,0.1481814001308132,21234225.327688247,0.0426475812456451,99122508.5946172,0.0481157237729086,0.0,0.0,0.0,362692674.9978169,0.3169859252652351
2686,8,251.16837926170223,1.0,0.9527108854911212,144.69765762459852,1.0,0.9462486576483355,288.39350890839506,1.0,0.2491357926403347,148.96756585189107,10.0,0.0911444742797263,69.69000771252885,1.0,0.6091423603868846,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686,Base Case,dikesnet,0.0,0.0,7732949.639858643,0.0091809677319139,969926157.2030745,1.9847829486693696,99091155.5551504,0.0477421912909821,0.0,0.0,0.0,1076750262.3980834,2.041706107692266
41371,67,38.65380786096858,1.0,0.9925623784221436,38.61061649005809,1.0,0.5306390574604097,141.9586615054152,1.0,0.6572471739751027,106.70736320604382,1.0,0.0645769937018088,61.46680594820613,10.0,0.6934206072833191,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41371,Base Case,dikesnet,0.0,0.0,67547950.05033429,0.0949233010662321,46072191.283996165,0.1234424641152575,99064661.07835484,0.0637068198004329,0.0,0.0,0.0,212684802.41268528,0.2820725849819226
28459,128,278.4941854458175,1.5,0.4589369281394376,321.10736513629587,1.0,0.1567953336818448,322.09706220312705,1.0,0.2888127748196667,285.5459097708665,1.0,0.0783658357703925,184.0952468819561,1.0,0.6764569402036432,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28459,Base Case,dikesnet,445830046.2373911,0.3439843120357914,371114111.3211439,0.3681846112637363,380429345.77247655,0.7275095440969869,99064039.9765308,0.0438269274374054,0.0,0.0,0.0,1296437543.3075423,1.48350539483392
46637,13,87.01565933937495,10.0,0.8566045291480628,60.47294809122388,1.5,0.7922491896624918,108.35986999313933,10.0,0.4870824490915822,194.7598067693177,1.0,0.0824225104140655,52.61345853435425,10.0,0.643989482387778,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46637,Base Case,dikesnet,0.0,0.0,20924313.330413826,0.0227457516967717,111644937.08852728,0.2238257430798032,98910249.08801477,0.0478671614048088,0.0,0.0,0.0,231479499.50695583,0.2944386561813839
65125,114,63.25033720461536,1.5,0.3892015929074393,214.35441934716656,10.0,0.7376211698523648,261.9499695451392,1.0,0.8395443861696489,209.78180507440288,1.5,0.0750166898791685,116.659455428424,1.0,0.1875881287273116,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65125,Base Case,dikesnet,886906682.7412897,0.8281925211110349,3406542.7620535027,0.0045199614309238,6575313.713529659,0.0165702949849205,98861214.28127438,0.0578946095856856,0.0,0.0,0.0,995749753.4981472,0.907177387112565
64544,9,266.37631842391283,1.5,0.9943375073102024,215.29121107845293,1.5,0.2438347906121388,292.86505351127886,10.0,0.5511251138718011,170.06186300740262,1.0,0.085661069821379,232.5282099575016,1.0,0.7935031862809017,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64544,Base Case,dikesnet,0.0,0.0,231859782.29093465,0.2188404844182326,0.0,0.0,98729820.18230613,0.0435153182204738,0.0,0.0,0.0,330589602.47324073,0.2623558026387064
87193,80,293.2656070746743,1.5,0.4082439962351482,100.29252045551884,1.5,0.8390410223378312,35.478737424410255,1.5,0.6173185767588173,236.1638596745005,1.5,0.0679808245266453,53.21927721927783,10.0,0.8747763112439865,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87193,Base Case,dikesnet,748853736.9114393,0.6032369633656454,0.0,0.0,0.0,0.0,98702928.89478776,0.0470786846640194,0.0,0.0,0.0,847556665.8062271,0.6503156480296648
9595,102,335.73460069615896,1.0,0.6859805939221769,95.94722779585204,1.0,0.6488010322677583,214.7424416767232,1.0,0.2894091933497524,277.70274356943094,1.5,0.0652738122071296,304.9903264266902,10.0,0.8313736299324627,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9595,Base Case,dikesnet,26042011.762664188,0.0238037088867092,26782217.95378096,0.0326910153667405,658198724.0573379,1.4372103365757434,98532239.61164217,0.0508995584862876,0.0,0.0,0.0,809555193.3854251,1.5446046193154808
41668,52,114.48577590202112,1.5,0.8532459493444938,283.25797438082856,10.0,0.7933937119355278,182.2528419570733,10.0,0.901235605892385,32.75713199801166,1.5,0.047753235411861,104.61030782887408,1.0,0.0680281903522021,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41668,Base Case,dikesnet,0.0,0.0,16912751.484963205,0.0227714284285924,20534406.948415138,0.052159164063143,98450418.85608226,0.058004484698214,279768011.5717906,0.3358552965053726,0.0,415665588.8612512,0.4687903736953221
77155,110,86.51566489093292,1.5,0.3826081027227219,242.43604281385524,1.5,0.903650254620344,206.9790317170493,1.0,0.3012261370453674,238.71263519563195,1.5,0.0708788176350391,186.6708141154472,10.0,0.2872091626953793,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77155,Base Case,dikesnet,1322563797.1541755,1.1183909313036504,0.0,0.0,244580212.1812429,0.5375361812481366,98446177.43077336,0.0508409572024732,0.0,0.0,0.0,1665590186.7661915,1.7067680697542604
99472,39,292.12289563970324,1.0,0.9781543559736896,203.24084190927096,1.5,0.6747935938600881,58.32634258391009,10.0,0.7535614259072988,166.85950832741622,1.0,0.0903359407045276,320.8333425301166,1.0,0.3444795924518918,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99472,Base Case,dikesnet,0.0,0.0,27880253.015422367,0.0329784452628529,59483046.81375477,0.1317934114269056,98407155.30970258,0.0534397894203057,0.0,0.0,0.0,185770455.1388797,0.2182116461100642
24721,13,76.15439863072825,10.0,0.4796624032018308,116.2960399172034,1.0,0.4879488450936902,315.9255421923036,1.0,0.8451381383540724,153.18560555533202,1.0,0.0659078826393708,325.6095847249823,1.0,0.2973847308680548,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24721,Base Case,dikesnet,274362504.50649667,0.2132949851476415,48747911.26695146,0.0507303435747009,0.0,0.0,98359844.74880265,0.0473738148172431,0.0,0.0,0.0,421470260.5222508,0.3113991435395856
61235,38,125.93757186020991,10.0,0.8248049360718154,149.6253545890674,10.0,0.4993060030999547,268.126666871324,1.0,0.7705276296133394,327.07497738207445,10.0,0.0744621691113381,324.1731408482975,1.0,0.4645918022197899,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61235,Base Case,dikesnet,0.0,0.0,88999392.03058815,0.0933688499363081,15099019.454686632,0.0306495787635127,98359081.95106313,0.0474383293225225,0.0,0.0,0.0,202457493.4363379,0.1714567580223434
89423,82,254.87108735413852,1.0,0.577708853995302,322.74602953157233,1.5,0.5395553524974944,330.8378765494053,1.5,0.5783002149430012,145.1552240634298,1.5,0.0784201573849084,348.2050580709172,1.5,0.7331944468149589,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89423,Base Case,dikesnet,76853936.7686404,0.0813413184768655,37254072.76699579,0.0522922018816043,58203655.97399732,0.1548151467631521,98287609.82972452,0.0628526680569227,0.0,0.0,0.0,270599275.33935803,0.3513013351785447
82968,11,239.8668910023992,1.0,0.4503892468874464,288.3738667656562,10.0,0.6441517338633275,287.65913859279,1.0,0.5650505936842423,182.0945951157649,10.0,0.0590086363313565,173.2239773611979,1.0,0.6729077213037161,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82968,Base Case,dikesnet,359987551.0235676,0.3438013482998534,10210653.491864225,0.0134561295206315,19478640.089041144,0.0483516233306128,98251011.73335578,0.0571880270764745,0.0,0.0,0.0,487927856.33782864,0.4627971282275724
74164,88,274.2417599918617,10.0,0.6123952396341058,314.42734135555173,1.0,0.1757058137886622,268.77842563943886,10.0,0.8393480741903907,81.83619074985602,10.0,0.0580777275856038,54.19108309194706,1.0,0.1550592892975934,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74164,Base Case,dikesnet,74892087.64125136,0.0566476889512752,389477933.8880108,0.3665054661649416,0.0,0.0,98097246.82501048,0.0405548394482344,0.0,0.0,0.0,562467268.3542726,0.4637079945644513
57084,18,320.80757049606774,1.5,0.8570911525083417,183.50910684353173,1.0,0.7568025842461639,143.10235133057017,10.0,0.8323606934071066,56.50585350932096,1.0,0.0631044027557448,341.1774846733051,10.0,0.7291742869205996,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57084,Base Case,dikesnet,0.0,0.0,15947848.16742845,0.0232970037036025,43650855.786097184,0.1183615481655556,98093234.2777476,0.063298757172081,0.0,0.0,0.0,157691938.23127323,0.2049573090412391
70012,40,111.14401319045471,1.0,0.6098842450488188,44.70944247384601,1.0,0.3230258444519592,130.22616867642313,1.0,0.5253639737857806,80.56899970578266,1.5,0.0615984020289387,206.9477307766038,10.0,0.0079940319284645,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70012,Base Case,dikesnet,55372366.64877321,0.0590893627208588,110390126.69835736,0.1514969127082618,34992055.343234144,0.0925455569842254,98088155.38613908,0.0624853035599264,625005804.3391547,0.7464256904741855,0.0,923848508.4156584,1.112042826447458
15044,111,265.2686061459522,1.5,0.9764026088237376,322.0556149872108,1.0,0.8976167728804293,282.057140978143,1.0,0.7445657824880235,56.09768252183301,1.5,0.09211642563189,197.5697687171684,1.0,0.4330500814338505,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15044,Base Case,dikesnet,0.0,0.0,13380390.605330229,0.0147989930589293,51535582.49030051,0.1056872725226453,98065760.5063156,0.0478697561122133,8104988.739788892,0.0081437632723217,0.0,171086722.34173524,0.1764997849661097
96660,47,280.67390552940066,1.5,0.4705801500103823,177.2992205531517,1.0,0.388391463606762,88.52858434263378,10.0,0.7783271538920843,152.27164025289508,1.5,0.0923588914309429,132.9640272902006,1.5,0.558483906707939,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96660,Base Case,dikesnet,261737367.45391223,0.2168553889814551,81947249.08870178,0.0895418637971131,550612.1263732086,0.0011799585133937,98046077.73341373,0.0508604260388815,0.0,0.0,0.0,442281306.402401,0.3584376373308435
64290,66,73.66104721305413,10.0,0.7962492637378781,59.50600989463791,1.5,0.2570049634145987,35.17200937482232,1.5,0.2887026654404826,283.1777050918031,1.0,0.0665742854621556,51.57810487253801,1.5,0.9485656706102492,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64290,Base Case,dikesnet,0.0,0.0,150992701.13347846,0.1782269615176777,455668444.84247833,1.0215417430414038,97647500.95060098,0.0520693479356293,0.0,0.0,0.0,704308646.9265578,1.2518380524947108
4012,128,122.02502782766004,10.0,0.7917929233497628,206.46576625583373,10.0,0.1895673184321512,158.1582531093349,1.5,0.9955326581020866,301.2021781296492,10.0,0.055286303526101,108.1817222057354,1.0,0.8990478168989884,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012,Base Case,dikesnet,6007836.042240061,0.005691234247432,322601271.76043075,0.3736405367509759,0.0,0.0,97639290.24368916,0.0520621046026173,0.0,0.0,0.0,426248398.04636,0.4313938756010254
64553,122,176.45047593948755,1.0,0.660994757340542,136.71081722847111,10.0,0.2936850869415643,267.3633224839814,10.0,0.9310905280793444,79.9826428588169,1.0,0.0613946954250557,215.60237071723864,1.0,0.5515362648781406,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64553,Base Case,dikesnet,30511249.51902704,0.023352242424547,153682052.02638632,0.1499218002247756,0.0,0.0,97569339.76685876,0.0437929411366525,0.0,0.0,0.0,281762641.31227213,0.2170669837859753
54383,122,305.3468114059797,10.0,0.5291566573217561,82.13328436835667,1.5,0.376968172467698,198.8606090088172,1.0,0.364857858123262,283.29729337241224,1.0,0.0659733129156079,319.1076078092889,1.0,0.0729955604082215,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54383,Base Case,dikesnet,169317400.8549277,0.1262456002893336,92930615.95075704,0.0914373613496683,296381520.1590947,0.5512072989848387,97569339.76685876,0.0437929411366525,203750375.0351281,0.1846462769563004,0.0,859949251.7667663,0.9973294787167936
